Nombre,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,Saturacion_Mes
up_SRUR03_a_Bandwidth+IN_percent,59,59.8,56.66,55.83,50.38,54.36,58.33,56.94,48.25,58.59,59.24,65.74,65.29,56.33,58.41,68.25,71.29,68.32,53.89,66.89,72.03,72.59,68.55,67.13,72.18,75.45,73.06,75.33,72.99,0
up_SRUR03_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_SRUR03_b_Bandwidth+IN_percent,59.63,57.99,54.43,54.99,49.47,54.27,57.5,55.36,48.62,58.27,58.31,65.55,64.52,55.76,56.4,69,71.76,70.22,53.71,66.91,72.35,72.91,70.3,68.3,71.32,75.34,73.4,74.93,72.99,0
up_SRUR03_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_SRUR03_c_Bandwidth+IN_percent,57.78,59.7,55.91,55.51,50.02,53.89,58.34,56.86,48.54,59.28,59.07,65.32,65.31,55.95,58.12,69.14,71.8,69.34,53.28,66.69,72.33,73.01,71.07,68.52,71.66,75.69,73.58,75.61,73.58,0
up_SRUR03_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_SRUR03_d_Bandwidth+IN_percent,58.74,59.91,56.75,55.81,49.84,54.48,58.39,57.72,49.36,61.6,59.67,65.42,65.72,56.62,56.92,69.31,71.67,69.82,54.15,67.31,72.31,72.69,70.2,68.68,71.81,75.2,73.43,74.65,73.21,0
up_SRUR03_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_SRURST04_a_Bandwidth+IN_percent,46.17,20.63,32.04,24.26,33.62,18,25.15,27.25,15.82,29.35,27.19,23.89,29.4,19.99,37.74,34.3,15.95,22.01,39.97,41.27,25.81,26.13,27.92,31.21,36.9,46.61,38,37.42,42.18,0
up_SRURST04_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_SRURST04_b_Bandwidth+IN_percent,41.47,19.83,31.32,24.21,32.35,17.8,24.55,27.12,15.95,29.54,26.99,23.47,28.54,21.8,36.67,33.22,15.84,22.16,39.21,40.46,24.86,24.79,28.94,30.94,31.08,45.22,37.14,36.4,40.81,0
up_SRURST04_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_SRURST04_c_Bandwidth+IN_percent,41.52,19.33,31.12,23.71,32.22,17.51,24.33,26.55,15.71,29.98,26.45,23.14,28.48,20.33,36.51,32.63,15.63,20.41,38.92,40.37,24.41,24.46,27.91,30.65,30.97,45.35,33,36.09,40.5,0
up_SRURST04_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_SRURST04_d_Bandwidth+IN_percent,42.17,19.52,32.1,24.52,33.64,18.11,24.16,27.36,14.66,29.58,27.43,23.73,29.23,20.25,37.71,34.08,16.12,23.3,40.24,41.3,25.61,25.7,29.21,31.23,31.37,46.63,33.55,37.13,41.31,0
up_SRURST04_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TITI03_a_Bandwidth+IN_percent,18.77,15,23.36,20.15,17.26,19.88,17,19.7,11,18.82,18.45,20.25,29.39,27.02,22.63,17.15,22.18,22.24,19.98,16.45,20.57,19.82,14.74,20.17,27.48,19.48,23.62,21.18,32.48,0
up_TITI03_b_Bandwidth+IN_percent,18.85,15.81,24.88,20.81,19.24,20.48,18.88,20.6,12.6,22.48,20.8,23.05,34.54,27.07,26.13,17.53,23.18,22.73,21.09,16.84,20.55,23.74,21.39,22.61,28.72,20.23,25.4,22.76,30.24,0
up_TITI04_a_Bandwidth+IN_percent,13.5,18.53,13.1,17.54,22.65,17.68,14.92,15.37,14.37,13.13,20.82,24.93,15.86,16.86,19.65,24.49,18.69,16.92,21.23,21.63,25.87,23.67,19.2,26.39,33.63,19.86,22.88,22.07,21.96,0
up_TITI04_b_Bandwidth+IN_percent,13.07,18.21,14.88,17.86,24.71,23.76,14.77,16.77,14.6,13.41,21.25,26.88,16.75,17.7,15.65,29.73,22.96,27.25,20.7,22.39,25.31,23.5,19.27,26.02,31.99,20.04,23.35,26.54,21.78,0
up_TITI05_a_Bandwidth+IN_percent,18.22,21.61,27.8,25.37,21.84,20.34,20.42,19.92,18.52,20.47,21.83,18.87,29.52,24.88,22.72,33.83,17.43,19.55,18.89,18.99,18.25,20.55,20.15,28.17,42.24,25.91,28.4,34.79,49.98,0
up_TITI05_b_Bandwidth+IN_percent,24.1,31.53,29.81,25.36,19.54,20.6,19.96,24.74,26.31,21.31,22.01,23.4,31.43,24.07,24.58,29.52,19.45,22.17,20.93,22.49,25.87,30.13,26.26,37.82,22.44,26.18,28.72,52.86,25.84,0
up_TLTL02_CM_a_Bandwidth+IN_percent,,,,,,,,,20.33,21.35,37.43,27.11,30.17,27.19,35.64,25.97,36.17,31.05,30.57,23.27,31.76,35.74,31.79,32.21,23.96,27.19,27.92,23.19,29.13,0
up_TLTL02_CM_a_Bandwidth+OUT_percent,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TLTL02_CM_b_Bandwidth+IN_percent,,,,,,,,,20.92,20.67,25.78,30.32,31.42,26.15,34.67,23.27,34.46,27.18,30.28,21.79,30.61,29.37,21.91,26.16,31.57,26.65,25.64,25.79,24.42,0
up_TLTL02_CM_b_Bandwidth+OUT_percent,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TLTL03_CM_a_Bandwidth+IN_percent,,,,,,,,,9.29,12.3,11.59,7.88,14.3,12.15,10.28,13.03,11.65,15.67,8.67,11.36,10.59,14.87,11.28,10.31,14.07,11.14,16.54,14,12.32,0
up_TLTL03_CM_a_Bandwidth+OUT_percent,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TLTL03_CM_b_Bandwidth+IN_percent,,,,,,,,,8.4,6.36,12.14,6.91,14.37,11.39,9.05,14.06,11.81,13.63,8.95,10.06,10.43,15.2,10.7,9.73,13.37,10.54,14.76,14.26,11.26,0
up_TLTL03_CM_b_Bandwidth+OUT_percent,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TLTL04_CM_a_Bandwidth+IN_percent,,,,,,,,,7.82,13.68,8.8,8.2,7.62,10.09,11.96,11.13,9.09,10.93,8.91,9.99,9.61,12.38,10.44,6.51,11.06,9.42,11.79,20.97,13.71,0
up_TLTL04_CM_a_Bandwidth+OUT_percent,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TLTL04_CM_b_Bandwidth+IN_percent,,,,,,,,,10.52,17.37,11.42,8.2,8.44,13.3,10.47,11.76,8.48,9.8,11.26,9.35,12.57,11.51,14.83,7.22,11.93,10.04,13.01,22.44,13.15,0
up_TLTL04_CM_b_Bandwidth+OUT_percent,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV01_a_Bandwidth+IN_percent,13.43,22,15.37,16.38,18.17,18.16,17.52,15.88,14.63,14.48,14.52,14.97,17.3,15.07,14.34,14.74,12.41,18.88,16.46,16.64,17.1,14.66,13.92,14.48,17.54,22.1,20.98,18.45,21.66,0
up_TUJV01_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV01_b_Bandwidth+IN_percent,14.18,22.22,15.89,16.82,18.44,18.66,17.81,16.58,15.26,15.03,15.54,15.67,18.34,15.87,14.87,15.23,12.76,19.06,16.57,16.88,17.49,15.29,14.49,14.95,17.61,22.28,20.45,20.17,21.87,0
up_TUJV01_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV01_c_Bandwidth+IN_percent,13.1,20.1,14.18,15.97,17.82,17.78,16.79,16.91,14.76,14.32,14.1,15.16,16.85,14.74,13.99,14.6,12.5,18.01,15.61,16.63,16.86,14.69,13.49,14.35,16.79,20.11,19.81,17.83,20.38,0
up_TUJV01_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV01_d_Bandwidth+IN_percent,15.09,23.35,16.28,26.21,19.42,20.8,19.19,17.03,16.86,16.2,16.35,17.45,18.99,16.91,15.52,16.17,15.09,19.97,17.43,16.91,20.48,15.62,15.33,20.86,17.49,22.57,23.22,18.67,21.95,0
up_TUJV01_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV02_a_Bandwidth+IN_percent,15.17,12.05,9.73,11.7,12.17,13.03,14.93,16.34,13.54,12.8,14.18,14.8,14.53,13.87,14.66,14.89,11.08,15.28,12.99,11.85,15.08,16.7,14.43,12.63,15.35,23.63,20.25,20.62,20.45,0
up_TUJV02_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV02_b_Bandwidth+IN_percent,14.96,10.83,9.89,12.32,13.32,14.2,16.17,17.32,14.85,12.26,14.85,11.57,15.06,14.14,15.55,15.3,11.14,15.92,14.77,11.52,15.36,17.28,15.25,13.34,15.69,24.74,20.92,21.31,21.49,0
up_TUJV02_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV02_c_Bandwidth+IN_percent,14.93,11.66,9.72,11.17,12.37,11.77,13.77,13.98,12.44,13.3,12.37,12.25,16.04,12.57,12.78,13.39,10.72,13.51,11.64,9.9,14.58,15.87,13.68,10.81,15.42,21.69,19.7,19.47,19.96,0
up_TUJV02_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV02_d_Bandwidth+IN_percent,16.8,11.72,10.76,12.02,13.42,13.78,15.33,16.85,13.81,13.99,14.22,11.25,13.97,13.48,14.17,14.92,12.32,15.34,12.9,10.93,15.6,16.92,15.03,12.8,15.07,23.98,20.13,20.62,20.57,0
up_TUJV02_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV03_a_Bandwidth+IN_percent,21.08,16.93,15.65,18.51,19.66,17.8,14.01,17.2,21.92,14.67,20,16.37,18.49,23.63,31.38,19.68,16.68,25.92,20.07,21.07,26.67,18.82,31.26,20.08,25.28,23.11,31.34,23.1,35.42,0
up_TUJV03_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV03_b_Bandwidth+IN_percent,21.87,17.14,15.24,19.83,20.49,18.86,14.57,17.65,22.63,15.14,19.61,16.61,19.41,23.87,31.77,19.11,17.16,26.42,20.39,21.17,27.24,19.63,31.21,20.1,25.62,23.98,31.78,24.07,35.83,0
up_TUJV03_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV03_c_Bandwidth+IN_percent,20.53,16.02,13.75,17.59,19.12,19.32,13.66,16.33,20.03,14.49,17.92,15.29,17.83,21.44,27.99,18.34,16.56,23.55,18.11,19.56,23.76,17.75,26.95,18.14,23.74,22.15,27.5,22.95,33.2,0
up_TUJV03_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUJV03_d_Bandwidth+IN_percent,21.73,17.72,15.66,21.57,21.3,18.03,14.54,18.14,22.96,15.05,19.44,16.72,18.98,24.12,32.11,19,17.57,26.17,20.26,21.16,27.44,19.88,31.55,20.18,26.65,24.08,32.14,24.15,36.16,0
up_TUJV03_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01A_a_Bandwidth+IN_percent,13.79,11.7,12.54,13.15,14.22,12.45,10.36,9.89,12.6,16.78,15.99,12.25,12.62,11.97,11.99,12.66,11.03,13.73,13.09,16.21,12.31,19.27,12.23,13.64,17.49,14.9,14.79,20.89,16.96,0
up_TUSZ01A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01A_b_Bandwidth+IN_percent,13.56,15.15,13.27,14.71,15.91,12.78,11.68,9.96,12.88,15.35,15.72,12.02,12.48,11.93,11.82,12.28,10.92,13.36,12.66,15.75,12.28,18.74,11.75,13.47,16.75,14.34,14.63,20.22,16.71,0
up_TUSZ01A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01A_c_Bandwidth+IN_percent,13.86,10.77,13.01,13.13,15.38,12.3,10.67,9.65,12.43,15.76,16.01,12.12,12.48,11.96,11.8,12.35,11,13.68,12.85,15.87,12.04,19.08,12.1,13.55,16.99,14.43,14.59,20.96,16.98,0
up_TUSZ01A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01A_d_Bandwidth+IN_percent,13.66,10.78,13.37,14.71,14.59,13.41,10.18,9.97,12.52,16.83,16.03,12.47,12.97,12.79,12.32,12.81,10.98,13.18,12.62,16.24,12.31,19.22,12.14,13.42,17.5,14.58,15.3,20.93,16.78,0
up_TUSZ01A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01B_a_Bandwidth+IN_percent,10.39,13.5,15.92,16,16.44,14.7,13.66,14.67,10.4,12.9,14.66,13.96,12.43,15.2,17.46,14.69,15.15,17.42,11.25,11.9,17.71,15.03,13.16,13.83,19.77,16.68,15.97,24.99,22.72,0
up_TUSZ01B_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01B_b_Bandwidth+IN_percent,10.03,12.73,16.44,15.48,11.71,14.24,12.5,14.39,11.63,16.57,14.77,14.02,12.48,15.55,16.96,14.17,15.16,15.88,10.89,11.48,17.35,15.76,13.43,13.59,19.07,14.84,15.85,18.87,21.12,0
up_TUSZ01B_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01B_c_Bandwidth+IN_percent,10.42,13.51,17.77,16.82,13.03,14.79,13.15,14.71,11.37,14.58,14.47,15.77,13.69,16.05,17.38,13.98,15.23,16.85,10.85,11.7,18.64,14.31,13.48,13.66,20.02,15.02,16.36,20.2,22.9,0
up_TUSZ01B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ01B_d_Bandwidth+IN_percent,10.39,12.81,15.46,15.6,11.96,14.43,13.03,14.51,10.42,12.85,13.58,13.05,11.27,14.41,17.1,13.79,15.04,15.82,10.52,11.5,16.58,14.38,13.11,13.51,18.75,14.91,15.51,18.68,21.57,0
up_TUSZ01B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ02_a_Bandwidth+IN_percent,55.08,51.7,55.84,49.66,64.21,47.03,47.45,47.02,46.46,53.7,56.76,50.49,50.69,48.75,51.02,51.21,63.84,57.98,45.31,46.49,48.53,46.78,46.9,47.8,60.44,57.45,56.93,57.09,63.98,0
up_TUSZ02_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ02_b_Bandwidth+IN_percent,55.14,54.01,56.59,46.13,63.97,47.9,46.7,46.59,45.42,54.09,57.72,50.47,50.53,48.27,50.5,51.12,64.72,57.51,45.68,46.13,48.45,46.08,47.72,48.69,60.31,57.49,57.17,56.91,63.88,0
up_TUSZ02_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ02_c_Bandwidth+IN_percent,54.9,62.69,55.74,46.53,63.85,47.6,47.06,46.08,50.93,54.15,60.37,53.45,50.43,48.52,57.92,50.92,64.44,57.45,45.46,46.4,47.78,46.48,49.74,54.04,59.28,57.84,57.28,57.09,63.76,0
up_TUSZ02_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUSZ02_d_Bandwidth+IN_percent,55.39,52.59,56.57,47.02,63.44,47.32,47.34,46.67,44.4,54.05,57.61,50.45,50.88,48.06,51.04,50.68,63.46,57.62,44.93,48.28,48.17,46.29,47.86,48.82,59.46,56.94,57.22,57.07,63.89,0
up_TUSZ02_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01A_a_Bandwidth+IN_percent,15.9,15.94,16.66,19.5,19.87,14.85,17.1,18.27,15.41,18.75,21.99,15.51,23.18,18.03,21.23,21.7,15.21,18.09,19.98,15.43,14.75,16.84,16.78,17.87,19.84,15.44,19.3,25.32,26.56,0
up_TUTS01A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01A_b_Bandwidth+IN_percent,15.76,15.77,16.85,18.55,19.27,14.64,16.71,17.05,15.37,17.83,21.42,14.92,21.18,17.32,20.95,21.55,14.83,17.79,18.46,14.88,14.64,16.7,16.45,17.39,19.11,17.22,18.91,22.81,22.55,0
up_TUTS01A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01A_c_Bandwidth+IN_percent,15.91,16.48,16.9,18.65,18.74,14.34,16.87,16.95,15.14,17.86,21.48,14.96,21.29,17.41,21.41,22.03,14.8,18.16,18.95,15.31,15.91,16.6,16.14,17.16,18.59,15.06,18.7,22.88,22.16,0
up_TUTS01A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01A_d_Bandwidth+IN_percent,15.85,16.91,17.06,20.92,21.72,16.52,16.78,17.84,15.35,20.38,22.2,17.63,23.88,18.57,21.47,22.59,15.62,18.42,20.25,15.77,14.64,16.68,20.02,19.13,25.84,21.21,24.96,28.68,22.57,0
up_TUTS01A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01B_a_Bandwidth+IN_percent,7.85,9.14,6.9,8.01,7.83,8.21,6.79,8.32,10.18,8.26,7.9,13.19,9.84,9.69,8.46,8.51,9.75,8.75,9.01,6.38,7.38,6.96,9.36,11.33,10.54,7.29,7.55,8.06,11.15,0
up_TUTS01B_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01B_b_Bandwidth+IN_percent,8.04,8.89,7.07,8.2,7.85,8.52,6.89,8.47,9.68,8.42,7.97,13.4,10,9.93,8.56,8.69,9.73,8.82,9.17,6.81,7.48,7.07,9.52,11.09,10.16,7.23,7.46,8.5,11.52,0
up_TUTS01B_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01B_c_Bandwidth+IN_percent,9.1,9.25,7.26,8.15,8.12,8.24,6.59,8.22,10.38,8.4,8.12,12.56,9.76,9.89,8.3,8.7,9.44,8.39,8.86,6.56,7.4,6.55,9.29,10.96,9.76,8.27,7.34,8.45,12.46,0
up_TUTS01B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTS01B_d_Bandwidth+IN_percent,7.67,9.35,6.76,8.01,7.76,8.22,7.01,8.28,9.12,8.03,7.81,12.67,9.77,9.9,8.42,8.43,9.84,9.03,8.92,6.45,7.21,7,9.15,10.94,10.41,7.18,7.82,8.35,11.28,0
up_TUTS01B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04A_a_Bandwidth+IN_percent,11.8,13.63,12.04,13.48,9.88,14.74,13.75,11.76,8.6,9.85,8.35,10.44,18.16,11.18,16.66,10.09,8.86,9.02,14.01,15.68,15.64,14.14,10.23,10.98,12.67,12.2,13.35,12.16,14.98,0
up_TUTU04A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04A_b_Bandwidth+IN_percent,11.39,13.57,13.13,13.86,10.11,15.52,15.47,12.34,8.86,11.04,8.18,11.21,19.03,11.85,20.34,12.9,9.11,10.17,16.62,16.64,20.82,15.89,11.32,11.38,16.25,14.31,14.71,13.1,16.44,0
up_TUTU04A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04A_c_Bandwidth+IN_percent,15.65,16.7,15.03,16.74,12.86,19.07,20.93,13.82,11.79,14.97,10.66,13.53,22.14,15.28,19.49,16.37,10.58,12.46,19.81,19.28,21.87,18.48,13.87,13.82,18.51,16.48,16.02,15.64,18.37,0
up_TUTU04A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04A_d_Bandwidth+IN_percent,10.27,11.45,11.15,12.53,8.92,14.35,12.97,10.77,8.01,8.56,7.47,9.8,16.16,10.02,16.17,9.79,7.55,7.75,13.95,14.9,16.06,13.25,9.36,8.64,12.16,11.32,12.21,11.4,14.32,0
up_TUTU04A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04B_a_Bandwidth+IN_percent,13.64,13.5,13.53,16.77,13.52,13.05,14.1,12.12,23.73,12.81,17.95,15.57,15.92,12.81,13.76,11.65,12.82,19.07,17.09,17.79,14.28,15.85,15.09,17.47,23.97,23.1,26.53,19.77,18.56,0
up_TUTU04B_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04B_b_Bandwidth+IN_percent,13.18,12.01,14.73,14.56,13.22,15.21,14.46,11.64,24.41,13.45,17.51,18.23,16.05,13.59,13.54,11.15,12.67,16.17,20.42,16.53,13.86,16.22,14.36,15.33,20.94,16.97,21.23,18.36,17.46,0
up_TUTU04B_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04B_c_Bandwidth+IN_percent,11.3,10.83,12.49,13.23,11.82,11.53,12.73,10.28,21.02,11.24,15.6,13.88,14.34,12.09,12.2,10.05,10.97,15.66,14.73,14.97,12.55,13.28,13.09,14.44,20.56,19.97,21.64,17.44,15.85,0
up_TUTU04B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU04B_d_Bandwidth+IN_percent,15.86,17.07,15.89,19.59,15.63,14.48,14.9,13.47,31.31,15.97,20.7,19.79,18.68,14.74,14.91,11.76,13.53,21.87,19.79,20.2,15.46,17.73,16.86,19.05,26.59,22.18,27.09,20.55,20.81,0
up_TUTU04B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU05A_a_Bandwidth+IN_percent,10.83,12.86,12.44,16.64,16.81,15.17,15.35,14.16,13,10.94,18.23,15,18.21,16.05,16.69,15.1,10.54,18.49,14.38,14.93,14.73,17.92,14.69,14.59,15.51,17.57,13.85,21.34,19,0
up_TUTU05A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU05A_b_Bandwidth+IN_percent,11.05,13.29,12.74,17.17,15.27,13.02,15.03,13.82,12.81,10.28,15.94,13.17,17.93,15.27,15.92,15.38,10.58,17.82,14.5,14.94,15.78,19.58,15.68,15.36,16.11,18.33,14.98,20.62,20.31,0
up_TUTU05A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU05A_c_Bandwidth+IN_percent,12.45,14.03,13.68,17.6,16.7,13.93,14.65,13.79,12.83,10.15,15.65,13.57,17.97,15.3,15.78,14.84,10.29,18.78,14.3,14.38,14.28,17.31,13.92,12.38,14.49,16.74,13.17,19.29,18.07,0
up_TUTU05A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_TUTU05A_d_Bandwidth+IN_percent,10.48,13.3,11.97,15.6,13.85,12.48,14.35,13.55,12.24,10.01,15.46,12.93,17.19,14.87,15.6,14.9,10.71,19.82,13.99,14.52,16.11,20.89,14.93,13.09,16.73,17.56,14.72,23.19,22.9,0
up_TUTU05A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
